,ORIGIN,DEST,COUNT
27173,TCL,ATL,1
27174,TCL,BNA,1
27175,TCL,BWI,2
27176,TCL,CLE,1
27177,TCL,CLL,1
27178,TCL,COU,2
27179,TCL,CPS,1
27180,TCL,GNV,1
27181,TCL,GSP,5
27182,TCL,IAD,1
27183,TCL,LAN,1
27184,TCL,LEX,1
27185,TCL,LFT,1
27186,TCL,MCO,1
27187,TCL,MEM,1
27188,TCL,MIA,2
27189,TCL,MSY,1
27190,TCL,OKC,1
27191,TCL,PHX,1
27192,TCL,PIT,1
27193,TCL,PTK,1
27194,TCL,YIP,2
27195,TCM,LAS,1
27196,TCM,LFI,1
27197,TCM,LIR,1
27198,TCM,RIV,1
27199,TCT,FAI,1
27200,TCT,MCG,4
27201,TCT,MRI,1
27202,TCT,TCT,1
27203,TDF,LEX,1
27204,TDF,RFD,1
27205,TDF,YHM,1
27206,TDF,YIP,1
27208,TEB,ABE,3
27209,TEB,ACK,6
27210,TEB,ACT,1
27211,TEB,AEY,1
27212,TEB,AGS,2
27213,TEB,AHN,1
27214,TEB,ALB,3
27215,TEB,AMS,1
27216,TEB,ANC,1
27217,TEB,ANP,1
27218,TEB,ANU,1
27219,TEB,APC,1
27220,TEB,APF,1
27221,TEB,APW,1
27222,TEB,ASE,6
27223,TEB,ATH,1
27224,TEB,ATL,2
27225,TEB,ATW,1
27226,TEB,AUG,1
27227,TEB,AUS,1
27228,TEB,BCN,2
27229,TEB,BCT,6
27230,TEB,BDA,4
27231,TEB,BDL,3
27232,TEB,BED,16
27233,TEB,BFI,3
27234,TEB,BGI,1
27235,TEB,BHB,1
27236,TEB,BHX,1
27237,TEB,BIM,1
27238,TEB,BJL,2
27239,TEB,BJV,1
27240,TEB,BKL,2
27241,TEB,BMA,7
27242,TEB,BNA,4
27243,TEB,BOD,1
27244,TEB,BOS,15
27245,TEB,BRU,1
27246,TEB,BSL,1
27247,TEB,BTM,1
27248,TEB,BTV,5
27249,TEB,BUF,3
27250,TEB,BUR,8
27251,TEB,BWI,5
27252,TEB,BZN,2
27253,TEB,C01,1
27254,TEB,CAK,1
27255,TEB,CEZ,2
27256,TEB,CHS,1
27257,TEB,CIA,1
27258,TEB,CLE,2
27259,TEB,CLT,2
27260,TEB,CMH,8
27261,TEB,CON,1
27262,TEB,COS,1
27263,TEB,CPH,2
27265,TEB,CUN,1
27266,TEB,CVG,1
27267,TEB,DAL,3
27268,TEB,DCA,1
27269,TEB,DEC,1
27270,TEB,DEN,1
27271,TEB,DET,2
27272,TEB,DFW,1
27273,TEB,DPA,3
27274,TEB,DSM,1
27275,TEB,DSS,1
27276,TEB,DTW,3
27277,TEB,DUB,5
27278,TEB,EDI,2
27279,TEB,EEN,1
27280,TEB,EGE,1
27281,TEB,ELH,3
27282,TEB,ENW,2
27284,TEB,EWB,7
27285,TEB,EWR,5
27286,TEB,EYW,2
27287,TEB,FAB,12
27288,TEB,FCM,3
27289,TEB,FID,2
27290,TEB,FLL,4
27291,TEB,FOK,4
27292,TEB,FRG,1
27293,TEB,FTY,2
27294,TEB,GAI,2
27295,TEB,GCM,1
27296,TEB,GEO,1
27297,TEB,GND,1
27298,TEB,GOT,2
27299,TEB,GRR,2
27301,TEB,GSO,2
27302,TEB,GUC,1
27303,TEB,GVA,3
27304,TEB,HND,2
27305,TEB,HOU,2
27306,TEB,HPN,9
27307,TEB,HTO,2
27308,TEB,HVN,2
27309,TEB,HYA,3
27310,TEB,IAD,10
27311,TEB,IAG,3
27312,TEB,ILG,1
27313,TEB,ILM,1
27314,TEB,IND,5
27315,TEB,ISM,2
27316,TEB,ITH,4
27317,TEB,JAC,1
27318,TEB,JDX,1
27319,TEB,JER,2
27320,TEB,JHW,1
27321,TEB,JMK,1
27322,TEB,JRA,7
27323,TEB,KEF,3
27325,TEB,LAF,1
27326,TEB,LAS,6
27327,TEB,LAX,8
27328,TEB,LBE,1
27329,TEB,LBG,18
27330,TEB,LCY,1
27331,TEB,LEB,3
27332,TEB,LEW,1
27333,TEB,LGA,2
27334,TEB,LGW,1
27336,TEB,LIM,1
27337,TEB,LIN,5
27338,TEB,LIR,1
27339,TEB,LIS,1
27340,TEB,LTN,10
27342,TEB,LUX,2
27343,TEB,LWM,1
27346,TEB,LZU,1
27347,TEB,MA4,1
27349,TEB,MAD,3
27350,TEB,MBJ,2
27351,TEB,MCN,3
27352,TEB,MCO,1
27353,TEB,MDT,2
27354,TEB,MDW,11
27355,TEB,ME1,1
27356,TEB,MEM,5
27357,TEB,MHH,1
27358,TEB,MIA,6
27359,TEB,MKC,1
27362,TEB,MN7,1
27363,TEB,MPL,1
27364,TEB,MPV,1
27365,TEB,MQY,3
27366,TEB,MRN,1
27367,TEB,MRS,2
27368,TEB,MRY,2
27369,TEB,MSN,1
27370,TEB,MSP,4
27371,TEB,MSY,1
27372,TEB,MTP,1
27373,TEB,MVL,1
27374,TEB,MVY,9
27375,TEB,MXP,3
27376,TEB,N4Y,4
27377,TEB,NAP,1
27378,TEB,NAS,7
27379,TEB,NCE,8
27380,TEB,NEW,2
27381,TEB,NHT,1
27382,TEB,NHZ,1
27383,TEB,NPT,1
27384,TEB,NY7,1
27385,TEB,OAK,1
27387,TEB,OGG,1
27388,TEB,OIC,2
27389,TEB,OKC,2
27390,TEB,OLB,1
27391,TEB,OPF,12
27392,TEB,ORD,2
27393,TEB,ORH,1
27394,TEB,ORL,2
27395,TEB,OSU,1
27396,TEB,OTP,1
27397,TEB,OXC,1
27398,TEB,OXR,1
27399,TEB,P2A,1
27400,TEB,PA5,1
27401,TEB,PA6,1
27402,TEB,PBI,9
27403,TEB,PDK,7
27404,TEB,PDX,1
27405,TEB,PEK,1
27406,TEB,PGA,1
27407,TEB,PGD,1
27408,TEB,PHL,3
27409,TEB,PIT,6
27410,TEB,PLS,2
27411,TEB,PMI,1
27412,TEB,PNE,2
27413,TEB,POP,1
27414,TEB,PSM,1
27415,TEB,PTK,2
27416,TEB,PUJ,2
27417,TEB,PVC,2
27418,TEB,PVD,4
27419,TEB,PVR,1
27420,TEB,PWK,2
27421,TEB,PWM,2
27422,TEB,RDU,3
27423,TEB,RFD,1
27424,TEB,RIC,1
27425,TEB,RIL,3
27426,TEB,RIX,1
27427,TEB,RME,1
27428,TEB,RNH,1
27429,TEB,RNO,1
27430,TEB,ROC,2
27431,TEB,RST,2
27432,TEB,RUT,1
27433,TEB,SAC,1
27434,TEB,SAN,5
27435,TEB,SBN,1
27436,TEB,SCF,2
27437,TEB,SCH,1
27438,TEB,SCL,2
27439,TEB,SDF,1
27440,TEB,SDM,1
27441,TEB,SEN,1
27442,TEB,SFM,1
27443,TEB,SFO,6
27444,TEB,SGR,1
27445,TEB,SIR,1
27446,TEB,SJC,6
27447,TEB,SJO,1
27448,TEB,SLC,2
27449,TEB,SLK,4
27450,TEB,SLN,2
27451,TEB,SNA,1
27452,TEB,SNN,2
27453,TEB,SRQ,2
27454,TEB,STL,1
27455,TEB,STN,2
27456,TEB,STR,2
27457,TEB,STT,1
27458,TEB,SUA,1
27459,TEB,SUN,1
27460,TEB,SUS,1
27461,TEB,SWF,3
27462,TEB,SXF,1
27463,TEB,SXM,2
27464,TEB,TEB,1
27465,TEB,TLN,1
27466,TEB,TLV,2
27467,TEB,TN8,2
27468,TEB,TPA,2
27469,TEB,TSS,9
27470,TEB,TTN,2
27471,TEB,TVL,1
27472,TEB,UES,1
27473,TEB,UGN,4
27474,TEB,UOX,1
27475,TEB,UVF,1
27476,TEB,VCE,1
27477,TEB,VGC,1
27478,TEB,VKO,3
27479,TEB,VNY,10
27480,TEB,WKV,1
27481,TEB,WST,1
27482,TEB,YCM,1
27483,TEB,YEG,2
27485,TEB,YHM,1
27486,TEB,YHU,2
27487,TEB,YHZ,2
27488,TEB,YKF,2
27489,TEB,YNG,1
27490,TEB,YOW,3
27491,TEB,YQB,2
27492,TEB,YQG,1
27493,TEB,YRQ,2
27494,TEB,YTZ,3
27495,TEB,YUL,17
27496,TEB,YVR,2
27497,TEB,YWG,2
27498,TEB,YXU,1
27499,TEB,YYC,1
27500,TEB,YYG,1
27501,TEB,YYZ,18
27502,TEB,ZRH,9
27503,TEB,ZXU,2
27504,TEK,ANC,9
27505,TEK,MRI,4
27506,TEK,NCN,1
27507,TER,BOS,9
27508,TER,OAK,4
27509,TER,WRI,7
27510,TEX,BUR,2
27511,TEX,DEN,4
27512,TEX,HPN,1
27513,TEX,LAX,1
27514,TEX,PGA,3
27515,TEX,PHX,3
27516,TEX,PRC,1
27517,TEX,TEB,1
27518,TEX,VNY,1
27519,TGU,ATL,9
27520,TGU,IAH,9
27521,TGU,LGA,1
27522,TGU,MIA,9
27523,TGU,MSY,8
27524,TGU,SFO,9
27525,THA,CTH,1
27526,THA,MQY,1
27527,THA,POF,1
27528,TIJ,EWR,1
27529,TIJ,LAX,1
27530,TIJ,SAN,1
27531,TIQ,GUM,8
27532,TIQ,ROP,13
27533,TIQ,SPN,19
27534,TIX,TLS,1
27535,TKA,ANC,1
27536,TKE,AGN,7
27537,TKE,HNH,1
27538,TKE,JNU,12
27539,TKE,SIT,3
27540,TKF,BUR,4
27541,TKF,HHR,2
27542,TKF,OAK,3
27543,TKF,SAC,1
27544,TKF,SJC,1
27545,TKF,SJD,1
27546,TKF,SQL,1
27547,TKJ,ANC,4
27548,TKJ,CKX,8
27549,TKJ,CZN,11
27550,TKJ,FAI,14
27551,TKJ,HKB,2
27552,TKK,GUM,12
27553,TKK,HNL,9
27554,TKK,SPN,1
27555,TLA,ANC,4
27556,TLA,IAN,1
27557,TLA,KTS,13
27558,TLA,OME,22
27559,TLA,SHH,7
27560,TLA,SVA,1
27561,TLA,UNK,3
27562,TLA,WAA,6
27563,TLA,WTK,1
27564,TLC,ATL,1
27565,TLC,AZA,1
27566,TLC,DCU,1
27567,TLC,DEN,1
27568,TLC,ELP,1
27569,TLC,GSP,3
27570,TLC,HNL,1
27571,TLC,HSV,1
27572,TLC,LRD,11
27573,TLC,MEM,9
27574,TLC,OAK,1
27575,TLC,PTK,1
27576,TLC,SDF,1
27577,TLC,TEB,1
27578,TLC,TOL,8
27579,TLC,YIP,5
27580,TLH,AEX,2
27581,TLH,ATL,24
27582,TLH,BED,2
27583,TLH,BHM,1
27584,TLH,BNA,2
27585,TLH,BRO,1
27586,TLH,BUF,1
27587,TLH,BWI,1
27588,TLH,CHA,1
27589,TLH,CLT,13
27590,TLH,DCA,10
27591,TLH,DFW,11
27592,TLH,EWR,1
27593,TLH,FLL,9
27594,TLH,GNV,1
27595,TLH,INT,1
27596,TLH,JAX,1
27597,TLH,JFK,1
27598,TLH,LAX,1
27599,TLH,LIT,1
27600,TLH,MCO,19
27601,TLH,MEM,9
27602,TLH,MIA,14
27603,TLH,MQY,1
27604,TLH,MSN,1
27605,TLH,OKC,1
27606,TLH,PBI,1
27607,TLH,PIT,1
27608,TLH,PNS,1
27609,TLH,QMA,1
27610,TLH,RDU,3
27611,TLH,RFD,1
27612,TLH,ROA,1
27613,TLH,RSW,1
27614,TLH,SBN,3
27615,TLH,SDF,4
27616,TLH,SYR,2
27617,TLH,TPA,10
27618,TLH,VLC,1
27619,TLH,VQQ,3
27620,TLH,YIP,1
27621,TLH,YUL,1
27622,TLJ,MCG,3
27623,TLJ,MRI,1
27624,TLN,FOK,1
27625,TLN,TEB,2
27626,TLS,ATL,1
27627,TLS,HPN,1
27628,TLS,TIX,1
27629,TLT,AKI,19
27630,TLT,ANI,4
27631,TLT,BET,34
27632,TLT,EMK,1
27633,TLT,ILI,1
27634,TLT,KKI,24
27635,TLT,KLG,4
27636,TLT,KPN,1
27637,TLT,KWT,7
27638,TLT,NUP,2
27639,TLT,PKA,2
27640,TLT,RSH,1
27641,TLT,SVA,1
27642,TLT,ZNC,4
27643,TLV,ADW,1
27644,TLV,ATL,1
27645,TLV,BGR,3
27646,TLV,BOS,11
27647,TLV,BWI,1
27648,TLV,EWR,18
27649,TLV,IAD,1
27650,TLV,JFK,21
27651,TLV,LAX,10
27652,TLV,LCK,1
27653,TLV,MIA,9
27654,TLV,SFO,9
27655,TMB,CXY,1
27656,TMB,MQY,1
27657,TMB,PBC,1
27658,TMB,PNS,1
27659,TMB,YYZ,3
27660,TN2,AUS,1
27661,TN2,MQY,1
27662,TN2,YIP,1
27663,TN4,YQG,1
27664,TN8,ACK,1
27665,TN8,AUS,1
27666,TN8,BDL,1
27667,TN8,BNA,3
27668,TN8,BOS,1
27669,TN8,BZN,3
27670,TN8,CHA,1
27671,TN8,DSI,2
27672,TN8,EYW,1
27673,TN8,FLL,1
27674,TN8,GGT,1
27675,TN8,GNV,1
27676,TN8,GSP,1
27677,TN8,HKY,1
27678,TN8,HVN,4
27679,TN8,IAD,1
27680,TN8,INT,1
27681,TN8,ISM,1
27682,TN8,JAX,1
27683,TN8,JFK,1
27684,TN8,LAS,1
27685,TN8,LIT,1
27686,TN8,LNS,1
27687,TN8,MCN,1
27688,TN8,MDW,1
27689,TN8,MEM,1
27690,TN8,MQY,7
27691,TN8,MTH,2
27692,TN8,PBI,3
27693,TN8,PHL,1
27694,TN8,RBW,1
27695,TN8,SBN,1
27696,TN8,SCH,1
27697,TN8,SDF,1
27698,TN8,SNA,1
27699,TN8,SSI,1
27700,TN8,SUA,2
27701,TN8,SWO,1
27702,TN8,TEB,2
27703,TN8,TRI,1
27704,TN8,TYS,1
27705,TN8,USA,1
27706,TN8,VNY,1
27707,TNA,LAX,9
27708,TNC,OME,10
27709,TNK,ATT,1
27710,TNK,BET,39
27711,TNK,CYF,9
27712,TNK,KKH,2
27713,TNK,KPN,3
27714,TNK,KUK,1
27715,TNK,MYU,3
27716,TNK,NME,16
27717,TNK,OOK,12
27718,TNK,SCM,1
27719,TNK,TNK,1
27720,TNK,WWT,16
27721,TOG,AKI,1
27722,TOG,ANC,18
27723,TOG,BET,5
27724,TOG,DLG,16
27725,TOG,KLN,1
27726,TOG,KMO,1
27727,TOG,KPN,1
27728,TOG,KUK,1
27729,TOG,NUP,1
27730,TOG,TWA,4
27731,TOL,ADS,1
27732,TOL,AEX,3
27733,TOL,ATL,1
27734,TOL,BBX,1
27735,TOL,BUF,1
27736,TOL,BWI,2
27737,TOL,CLT,10
27738,TOL,EUG,1
27739,TOL,FAT,1
27740,TOL,FWA,1
27741,TOL,GPT,2
27742,TOL,GYY,2
27743,TOL,HOU,1
27744,TOL,HPN,1
27745,TOL,IFP,4
27746,TOL,JAX,1
27747,TOL,LRD,17
27748,TOL,MCI,4
27749,TOL,MIA,4
27750,TOL,MQY,1
27751,TOL,MSP,1
27752,TOL,MTY,2
27753,TOL,OAK,1
27754,TOL,ORD,16
27755,TOL,PDX,1
27756,TOL,PGD,9
27757,TOL,PIE,9
27758,TOL,QRO,3
27759,TOL,RIC,2
27760,TOL,SAT,1
27761,TOL,SFB,9
27762,TOL,SHV,3
27763,TOL,SLW,2
27764,TOL,YIP,1
27765,TOL,YQB,1
27766,TOL,YQG,1
27767,TOR,BFF,1
27768,TPA,ABQ,11
27769,TPA,ACY,9
27770,TPA,AEX,1
27771,TPA,AFW,7
27772,TPA,AGC,1
27773,TPA,AHN,1
27774,TPA,ALB,15
27775,TPA,AMA,3
27776,TPA,AMS,8
27777,TPA,ANC,1
27778,TPA,ATL,36
27779,TPA,AUS,24
27780,TPA,AZA,1
27781,TPA,BDA,3
27782,TPA,BDL,22
27783,TPA,BED,2
27784,TPA,BGR,2
27785,TPA,BHM,9
27786,TPA,BIM,4
27787,TPA,BKL,1
27788,TPA,BNA,15
27789,TPA,BOI,4
27790,TPA,BOS,47
27791,TPA,BQH,1
27792,TPA,BTR,1
27793,TPA,BUF,17
27794,TPA,BUR,8
27795,TPA,BWI,35
27796,TPA,CAE,2
27797,TPA,CAK,4
27798,TPA,CDG,6
27799,TPA,CHS,6
27800,TPA,CLE,20
27801,TPA,CLT,15
27802,TPA,CMH,22
27803,TPA,CMI,1
27804,TPA,COS,5
27805,TPA,CUN,8
27806,TPA,CVG,47
27807,TPA,CWL,1
27808,TPA,DAL,10
27809,TPA,DAY,1
27810,TPA,DCA,27
27811,TPA,DEN,30
27812,TPA,DFW,32
27813,TPA,DLH,1
27814,TPA,DSM,5
27815,TPA,DTW,29
27816,TPA,EAU,1
27817,TPA,ECP,1
27818,TPA,ELP,4
27819,TPA,EWR,34
27820,TPA,EYW,9
27821,TPA,FLL,48
27822,TPA,FNT,4
27823,TPA,FRA,11
27824,TPA,FXE,1
27825,TPA,GCM,10
27826,TPA,GEG,3
27827,TPA,GRR,8
27828,TPA,GSO,1
27829,TPA,GSP,3
27830,TPA,GUA,1
27831,TPA,HAV,22
27832,TPA,HOG,4
27833,TPA,HOU,9
27834,TPA,HPN,10
27835,TPA,HRL,6
27836,TPA,IAD,25
27837,TPA,IAH,22
27838,TPA,ICT,5
27839,TPA,IND,24
27840,TPA,ISP,18
27841,TPA,JAX,15
27842,TPA,JFK,21
27843,TPA,KEF,7
27844,TPA,LAS,28
27845,TPA,LAX,31
27846,TPA,LBB,5
27847,TPA,LBE,4
27848,TPA,LGA,18
27849,TPA,LGB,2
27850,TPA,LGW,8
27851,TPA,LHR,2
27852,TPA,LIT,5
27853,TPA,MAF,6
27854,TPA,MBJ,1
27855,TPA,MCI,15
27856,TPA,MCN,1
27857,TPA,MCO,24
27858,TPA,MDW,11
27859,TPA,MEM,19
27860,TPA,MEX,1
27861,TPA,MHH,7
27862,TPA,MHT,9
27863,TPA,MIA,31
27864,TPA,MKE,15
27865,TPA,MSN,1
27866,TPA,MSP,33
27867,TPA,MSY,19
27868,TPA,NAS,9
27869,TPA,OAK,9
27870,TPA,OGG,2
27871,TPA,OKC,6
27872,TPA,OMA,9
27873,TPA,ONT,9
27874,TPA,ORD,31
27875,TPA,ORF,5
27876,TPA,ORL,1
27877,TPA,PBI,13
27878,TPA,PDX,9
27879,TPA,PHL,43
27880,TPA,PHX,30
27881,TPA,PIT,14
27882,TPA,PNS,11
27883,TPA,PRG,5
27884,TPA,PTK,2
27885,TPA,PTY,9
27886,TPA,PUJ,3
27887,TPA,PVD,18
27888,TPA,PWM,4
27889,TPA,RDU,40
27890,TPA,RFD,1
27891,TPA,RIC,6
27892,TPA,RNO,8
27893,TPA,ROC,8
27894,TPA,RSW,10
27895,TPA,SAN,19
27896,TPA,SAT,10
27897,TPA,SCK,1
27898,TPA,SDF,18
27899,TPA,SEA,20
27900,TPA,SFB,1
27901,TPA,SFO,19
27902,TPA,SJC,9
27903,TPA,SJU,19
27904,TPA,SKF,1
27905,TPA,SLC,25
27906,TPA,SLE,1
27907,TPA,SMF,8
27908,TPA,SNA,10
27909,TPA,SNU,10
27910,TPA,SRQ,1
27911,TPA,STL,14
27912,TPA,TEB,2
27913,TPA,TLH,11
27914,TPA,TPA,2
27915,TPA,TTN,10
27916,TPA,TUL,9
27917,TPA,TUS,5
27918,TPA,UST,1
27919,TPA,YEG,1
27920,TPA,YHZ,5
27921,TPA,YOW,9
27922,TPA,YUL,8
27923,TPA,YWG,1
27924,TPA,YYC,2
27925,TPA,YYT,3
27926,TPA,YYZ,27
27927,TPA,ZRH,11
27928,TPE,ANC,27
27929,TPE,ATL,9
27930,TPE,DFW,9
27931,TPE,GUM,14
27932,TPE,HNL,15
27933,TPE,IAH,9
27934,TPE,JFK,25
27935,TPE,LAX,34
27936,TPE,MEM,1
27937,TPE,OAK,1
27938,TPE,ONT,11
27939,TPE,ORD,18
27940,TPE,SEA,9
27941,TPE,SFO,34
27942,TRC,DFW,9
27943,TRC,LAS,1
27944,TRI,ABE,1
27945,TRI,ACY,1
27946,TRI,AIA,1
27947,TRI,ATL,27
27948,TRI,AVL,1
27949,TRI,BNA,1
27950,TRI,CLT,17
27951,TRI,CVG,1
27952,TRI,CYS,1
27953,TRI,DEN,1
27954,TRI,GPT,1
27955,TRI,MCI,1
27956,TRI,MEM,2
27957,TRI,MQY,4
27958,TRI,PIE,5
27959,TRI,PRB,1
27960,TRI,SDF,1
27961,TRI,SFB,9
27962,TRI,STL,1
27963,TRI,SUS,1
27964,TRI,TN8,1
27965,TRL,CAK,1
27966,TRM,AIK,1
27967,TRM,BUR,3
27968,TRM,EGE,1
27969,TRM,HHR,1
27970,TRM,MRY,1
27971,TRM,OAK,1
27972,TRM,SNA,1
27973,TRM,TEB,1
27974,TRM,VNY,1
27975,TSA,ANC,1
27976,TSE,TEB,1
27977,TSM,UGN,1
27978,TSN,ANC,1
27979,TSN,BOS,1
27980,TSP,BFL,1
27981,TSS,CDW,1
27982,TSS,EWR,4
27983,TSS,ILG,1
27984,TSS,N4Y,3
27985,TSS,NJ1,1
27986,TSS,P2A,3
27987,TSS,PA5,1
27988,TSS,TEB,7
27989,TSS,TTN,2
27990,TSS,WKV,2
27991,TTN,AGC,3
27992,TTN,APF,1
27993,TTN,ATL,9
27994,TTN,AUA,1
27995,TTN,AUS,6
27996,TTN,BCT,2
27997,TTN,BED,4
27998,TTN,BNA,6
27999,TTN,BOS,1
28000,TTN,BWI,2
28001,TTN,BZN,1
28002,TTN,CDW,1
28003,TTN,CGS,2
28004,TTN,CHS,6
28005,TTN,CLT,9
28006,TTN,CMH,1
28007,TTN,DEN,6
28008,TTN,DTW,6
28009,TTN,ELP,5
28010,TTN,ESN,3
28011,TTN,EYW,1
28012,TTN,FOK,2
28013,TTN,FRG,1
28014,TTN,HAO,1
28015,TTN,HFD,1
28016,TTN,HPN,2
28017,TTN,HTO,1
28018,TTN,HYA,1
28019,TTN,IAH,1
28020,TTN,JAX,6
28021,TTN,JRA,7
28022,TTN,JRB,3
28023,TTN,LAF,1
28024,TTN,LAS,8
28025,TTN,LAX,6
28026,TTN,LGA,1
28027,TTN,LLY,2
28028,TTN,LOT,1
28029,TTN,LTN,1
28030,TTN,LUK,1
28031,TTN,MCO,11
28032,TTN,MDW,2
28033,TTN,MHH,1
28034,TTN,MIA,4
28035,TTN,MLB,1
28036,TTN,MMU,2
28037,TTN,MSP,7
28038,TTN,MYR,5
28039,TTN,NAS,1
28040,TTN,NCE,1
28041,TTN,NHT,1
28042,TTN,NJ4,1
28043,TTN,NJ5,1
28044,TTN,NY7,1
28045,TTN,NYL,1
28046,TTN,OAK,1
28047,TTN,OPF,2
28048,TTN,ORD,6
28049,TTN,P2A,2
28050,TTN,PBI,15
28051,TTN,PGD,4
28052,TTN,PHL,7
28053,TTN,PHX,5
28054,TTN,PIE,1
28055,TTN,PVD,1
28056,TTN,RDU,7
28058,TTN,RSW,7
28059,TTN,SEG,1
28060,TTN,SJC,6
28061,TTN,SUX,1
28062,TTN,TEB,2
28063,TTN,TPA,10
28064,TTN,TSS,2
28065,TTN,TTN,1
28066,TTN,WKV,6
28067,TTN,YQX,1
28068,TTN,YYZ,1
28069,TUL,ABI,1
28070,TUL,ABQ,8
28071,TUL,AFW,19
28072,TUL,AGS,1
28073,TUL,ALB,1
28074,TUL,ASE,1
28075,TUL,ATL,33
28076,TUL,AUS,23
28077,TUL,AZA,1
28078,TUL,BDL,6
28079,TUL,BFI,3
28080,TUL,BHM,2
28081,TUL,BNA,10
28082,TUL,BOI,1
28083,TUL,BOS,6
28084,TUL,BUR,9
28085,TUL,BWI,10
28086,TUL,CHS,1
28087,TUL,CLE,4
28088,TUL,CLT,19
28089,TUL,CMH,8
28090,TUL,CNO,1
28091,TUL,COU,1
28092,TUL,CPS,1
28093,TUL,CRP,3
28094,TUL,CVG,15
28095,TUL,DAL,11
28096,TUL,DCA,7
28097,TUL,DEN,51
28098,TUL,DFW,25
28099,TUL,DPA,1
28100,TUL,DTW,14
28101,TUL,ECP,2
28102,TUL,EDI,1
28103,TUL,ELP,9
28104,TUL,ENV,2
28105,TUL,EWR,5
28106,TUL,FLL,7
28107,TUL,GCM,1
28108,TUL,GEG,7
28109,TUL,GRR,1
28110,TUL,HOU,10
28111,TUL,HRL,1
28112,TUL,HSV,1
28113,TUL,IAD,7
28114,TUL,IAH,28
28115,TUL,IFP,5
28116,TUL,ILM,2
28117,TUL,IND,5
28118,TUL,LAS,17
28119,TUL,LAX,17
28120,TUL,LBB,1
28121,TUL,LGA,2
28122,TUL,LGB,1
28123,TUL,LIT,2
28124,TUL,LRD,1
28125,TUL,MAF,8
28126,TUL,MCI,1
28127,TUL,MCO,14
28128,TUL,MDW,8
28129,TUL,MEM,11
28130,TUL,MFR,1
28131,TUL,MHT,2
28132,TUL,MIA,9
28133,TUL,MKE,2
28134,TUL,MQY,1
28135,TUL,MSP,9
28136,TUL,MSY,9
28137,TUL,MTH,1
28138,TUL,OAK,9
28139,TUL,OKC,14
28140,TUL,ONT,4
28141,TUL,ORD,52
28142,TUL,PDX,5
28143,TUL,PGV,1
28144,TUL,PHL,6
28145,TUL,PHX,9
28146,TUL,PIE,5
28147,TUL,PIT,1
28148,TUL,RDU,3
28149,TUL,REC,1
28150,TUL,RNO,5
28151,TUL,RSW,5
28152,TUL,SAN,14
28153,TUL,SAP,1
28154,TUL,SAT,11
28155,TUL,SDF,10
28156,TUL,SEA,1
28157,TUL,SFB,9
28158,TUL,SFO,7
28159,TUL,SJC,15
28160,TUL,SJU,1
28161,TUL,SLC,18
28162,TUL,SLW,1
28163,TUL,SMF,9
28164,TUL,SNA,9
28165,TUL,SPS,2
28166,TUL,STL,10
28167,TUL,TCL,1
28168,TUL,TLC,1
28169,TUL,TPA,8
28170,TUL,TRC,3
28171,TUL,TUL,1
28172,TUL,TUS,5
28173,TUL,YHM,2
28174,TUL,YIP,1
28175,TUP,BHM,1
28176,TUP,BNA,9
28177,TUP,HOU,1
28178,TUP,LEX,1
28179,TUP,MQY,2
28180,TUP,TUP,1
28181,TUS,ABQ,3
28182,TUS,ALB,3
28183,TUS,APC,1
28184,TUS,ASE,1
28185,TUS,ATL,12
28186,TUS,AUS,17
28187,TUS,BDA,1
28188,TUS,BDL,2
28189,TUS,BHM,2
28190,TUS,BJC,1
28191,TUS,BNA,9
28192,TUS,BOI,6
28193,TUS,BOS,1
28194,TUS,BUR,2
28195,TUS,BWI,8
28196,TUS,CDC,1
28197,TUS,CLE,3
28198,TUS,CLT,8
28199,TUS,CMH,6
28200,TUS,CRP,1
28201,TUS,DAL,8
28202,TUS,DCA,7
28203,TUS,DEN,25
28204,TUS,DFW,11
28205,TUS,DSM,2
28206,TUS,DTW,4
28207,TUS,ELP,2
28208,TUS,EUG,2
28209,TUS,FAR,1
28210,TUS,FAT,4
28211,TUS,FLL,1
28212,TUS,FNT,1
28213,TUS,GEG,1
28214,TUS,GRR,1
28215,TUS,GSP,1
28216,TUS,GTR,1
28217,TUS,HOU,8
28218,TUS,HPN,1
28219,TUS,IAH,29
28220,TUS,ICT,4
28221,TUS,IFP,1
28222,TUS,IND,8
28223,TUS,LAS,10
28224,TUS,LAX,29
28225,TUS,LBB,4
28226,TUS,LGA,5
28227,TUS,LGB,3
28228,TUS,LHR,1
28229,TUS,LIT,2
28230,TUS,MAF,3
28231,TUS,MCI,8
28232,TUS,MCO,8
28233,TUS,MDW,9
28234,TUS,MEM,9
28235,TUS,MFE,1
28236,TUS,MHT,1
28237,TUS,MKE,4
28238,TUS,MSP,20
28239,TUS,MSY,5
28240,TUS,OAK,10
28241,TUS,OKC,5
28242,TUS,OMA,7
28243,TUS,ONT,4
28244,TUS,ORD,18
28245,TUS,ORF,3
28246,TUS,PDX,14
28247,TUS,PHL,3
28248,TUS,PHX,30
28249,TUS,PIT,2
28250,TUS,PVR,1
28251,TUS,PVU,1
28252,TUS,RNO,3
28253,TUS,ROW,1
28254,TUS,SAN,9
28255,TUS,SAT,6
28256,TUS,SBA,2
28257,TUS,SCL,1
28258,TUS,SDF,3
28259,TUS,SEA,18
28260,TUS,SFO,17
28261,TUS,SJC,18
28262,TUS,SLC,15
28263,TUS,SMF,9
